is_target_candidate,target_type,original_chord_size,reduced_visible_count,held_before,baseline_completion_count,comparable_view_count,coverage_signature,evidence_state,resolutions
yes,LongNoteHead,4,3,present,6,2,10001100,LocalMismatch,5
yes,LongNoteHead,4,3,present,6,2,10101000,AmbiguousEvidence,1
yes,LongNoteHead,4,3,present,6,2,10101000,LocalMismatch,1
yes,LongNoteHead,4,3,present,6,2,10110000,LocalMismatch,1
yes,LongNoteHead,4,3,present,6,2,10110000,ObservedSupport,1
yes,LongNoteHead,4,3,present,6,2,11001000,AmbiguousEvidence,4
yes,LongNoteHead,4,3,present,6,2,11001000,LocalMismatch,3
yes,LongNoteHead,4,3,present,6,2,11001000,ObservedSupport,6
yes,LongNoteHead,4,3,present,6,2,11100000,LocalMismatch,2
yes,LongNoteHead,4,3,present,6,2,11100000,ObservedSupport,5
yes,LongNoteHead,4,3,present,6,3,10101100,LocalMismatch,1
yes,LongNoteHead,4,3,present,6,3,10101100,ObservedSupport,1
yes,LongNoteHead,4,3,present,6,3,11001100,AmbiguousEvidence,1
yes,LongNoteHead,4,3,present,6,3,11001100,LocalMismatch,1
yes,LongNoteHead,4,3,present,6,3,11001100,ObservedSupport,6
yes,LongNoteHead,4,3,present,6,3,11101000,AmbiguousEvidence,3
yes,LongNoteHead,4,3,present,6,3,11101000,ObservedSupport,1
yes,LongNoteHead,4,3,present,6,3,11110000,AmbiguousEvidence,3
yes,LongNoteHead,4,3,present,6,4,10111100,AmbiguousEvidence,1
yes,LongNoteHead,4,3,present,6,4,11101100,AmbiguousEvidence,2
yes,LongNoteHead,4,3,present,6,4,11101100,ObservedSupport,2
yes,LongNoteHead,4,3,present,6,4,11111000,ObservedSupport,5
yes,LongNoteHead,4,3,present,6,5,10111110,LocalMismatch,2
yes,LongNoteHead,4,3,present,6,5,11111100,AmbiguousEvidence,4
yes,LongNoteHead,4,3,present,6,5,11111100,LocalMismatch,1
yes,LongNoteHead,4,3,present,6,6,11111110,AmbiguousEvidence,2
yes,LongNoteHead,4,3,present,6,7,11111111,ObservedSupport,8
yes,LongNoteHead,4,3,present,7,0,10000000,NoComparableContext,2
yes,LongNoteHead,4,3,present,7,1,10001000,LocalMismatch,1
yes,LongNoteHead,4,3,present,7,1,10001000,ObservedSupport,2
yes,LongNoteHead,4,3,present,7,1,10100000,LocalMismatch,1
yes,LongNoteHead,4,3,present,7,1,11000000,LocalMismatch,1
yes,LongNoteHead,4,3,present,7,2,11001000,AmbiguousEvidence,2
yes,LongNoteHead,4,3,present,7,2,11001000,ObservedSupport,1
yes,LongNoteHead,4,3,present,7,3,11110000,ObservedSupport,1
yes,LongNoteHead,4,3,present,7,4,11111000,ObservedSupport,1
yes,LongNoteHead,4,3,present,8,1,10001000,ObservedSupport,1
yes,LongNoteHead,4,3,present,8,1,11000000,ObservedSupport,1
yes,LongNoteHead,4,3,present,8,2,10101000,LocalMismatch,1
yes,LongNoteHead,4,3,present,8,2,11001000,AmbiguousEvidence,1
yes,LongNoteHead,4,3,present,8,2,11100000,LocalMismatch,1
yes,LongNoteHead,4,3,present,8,3,11101000,AmbiguousEvidence,1
yes,LongNoteHead,4,3,present,8,3,11101000,ObservedSupport,1
yes,LongNoteHead,4,3,present,8,3,11110000,ObservedSupport,1
yes,LongNoteHead,4,3,present,8,4,11101100,AmbiguousEvidence,1
yes,LongNoteHead,4,3,present,8,4,11111000,ObservedSupport,1
yes,LongNoteHead,5,4,absent,0,0,00000000,NoComparableContext,45
yes,LongNoteHead,5,4,absent,1,0,10000000,NoComparableContext,25
yes,LongNoteHead,5,4,absent,1,1,10001000,ObservedSupport,2
yes,LongNoteHead,5,4,absent,1,1,11000000,LocalMismatch,11
yes,LongNoteHead,5,4,absent,1,1,11000000,ObservedSupport,8
yes,LongNoteHead,5,4,absent,1,2,11100000,LocalMismatch,1
yes,LongNoteHead,5,4,absent,1,3,11101000,ObservedSupport,2
yes,LongNoteHead,5,4,absent,1,3,11110000,LocalMismatch,2
yes,LongNoteHead,5,4,absent,2,0,10000000,NoComparableContext,8
yes,LongNoteHead,5,4,absent,2,1,11000000,LocalMismatch,5
yes,LongNoteHead,5,4,absent,2,1,11000000,ObservedSupport,7
yes,LongNoteHead,5,4,absent,2,2,10101000,ObservedSupport,1
yes,LongNoteHead,5,4,absent,2,2,11001000,ObservedSupport,1
yes,LongNoteHead,5,4,absent,2,2,11100000,LocalMismatch,4
yes,LongNoteHead,5,4,absent,2,3,11101000,LocalMismatch,1
yes,LongNoteHead,5,4,absent,2,3,11101000,ObservedSupport,1
yes,LongNoteHead,5,4,absent,2,4,11101100,AmbiguousEvidence,1
yes,LongNoteHead,5,4,absent,3,0,10000000,NoComparableContext,2
yes,LongNoteHead,5,4,absent,3,1,11000000,LocalMismatch,5
yes,LongNoteHead,5,4,absent,3,1,11000000,ObservedSupport,5
yes,LongNoteHead,5,4,absent,3,2,10001100,ObservedSupport,1
yes,LongNoteHead,5,4,absent,3,2,10101000,ObservedSupport,1
yes,LongNoteHead,5,4,absent,3,2,11001000,ObservedSupport,2
yes,LongNoteHead,5,4,absent,3,3,11001100,AmbiguousEvidence,2
yes,LongNoteHead,5,4,absent,3,3,11101000,AmbiguousEvidence,1
yes,LongNoteHead,5,4,absent,3,3,11101000,ObservedSupport,6
yes,LongNoteHead,5,4,absent,3,4,11101100,LocalMismatch,1
yes,LongNoteHead,5,4,absent,4,0,10000000,NoComparableContext,1
yes,LongNoteHead,5,4,absent,4,1,11000000,ObservedSupport,2
yes,LongNoteHead,5,4,absent,4,2,10101000,ObservedSupport,1
yes,LongNoteHead,5,4,absent,4,2,11001000,LocalMismatch,1
yes,LongNoteHead,5,4,absent,4,2,11001000,ObservedSupport,2
yes,LongNoteHead,5,4,absent,4,3,11001100,AmbiguousEvidence,2
yes,LongNoteHead,5,4,absent,4,3,11101000,AmbiguousEvidence,1
yes,LongNoteHead,5,4,absent,5,1,11000000,LocalMismatch,2
yes,LongNoteHead,5,4,absent,5,2,11001000,LocalMismatch,1
yes,LongNoteHead,5,4,absent,6,1,11000000,LocalMismatch,1
yes,LongNoteHead,5,4,present,0,0,00000000,NoComparableContext,119
yes,LongNoteHead,5,4,present,1,0,10000000,NoComparableContext,84
yes,LongNoteHead,5,4,present,1,1,10001000,ObservedSupport,2
yes,LongNoteHead,5,4,present,1,1,10100000,LocalMismatch,1
yes,LongNoteHead,5,4,present,1,1,11000000,LocalMismatch,7
yes,LongNoteHead,5,4,present,1,1,11000000,ObservedSupport,6
yes,LongNoteHead,5,4,present,1,2,10001100,LocalMismatch,1
yes,LongNoteHead,5,4,present,1,3,11101000,ObservedSupport,1
yes,LongNoteHead,5,4,present,1,3,11110000,LocalMismatch,1
yes,LongNoteHead,5,4,present,1,3,11110000,ObservedSupport,2
yes,LongNoteHead,5,4,present,1,4,11111000,ObservedSupport,3
yes,LongNoteHead,5,4,present,1,7,11111111,ObservedSupport,12
yes,LongNoteHead,5,4,present,2,0,10000000,NoComparableContext,32
yes,LongNoteHead,5,4,present,2,1,10001000,LocalMismatch,2
yes,LongNoteHead,5,4,present,2,1,10100000,LocalMismatch,2
yes,LongNoteHead,5,4,present,2,1,11000000,LocalMismatch,2
yes,LongNoteHead,5,4,present,2,1,11000000,ObservedSupport,9
yes,LongNoteHead,5,4,present,2,2,10101000,ObservedSupport,1
yes,LongNoteHead,5,4,present,2,3,11101000,AmbiguousEvidence,1
yes,LongNoteHead,5,4,present,2,3,11101000,ObservedSupport,3
yes,LongNoteHead,5,4,present,2,3,11110000,ObservedSupport,2
yes,LongNoteHead,5,4,present,2,4,11101100,ObservedSupport,2
yes,LongNoteHead,5,4,present,2,4,11111000,ObservedSupport,3
yes,LongNoteHead,5,4,present,2,7,11111111,ObservedSupport,18
yes,LongNoteHead,5,4,present,3,0,10000000,NoComparableContext,14
yes,LongNoteHead,5,4,present,3,1,10001000,LocalMismatch,1
yes,LongNoteHead,5,4,present,3,1,10001000,ObservedSupport,1
yes,LongNoteHead,5,4,present,3,1,11000000,LocalMismatch,3
yes,LongNoteHead,5,4,present,3,1,11000000,ObservedSupport,8
yes,LongNoteHead,5,4,present,3,2,10001100,LocalMismatch,1
yes,LongNoteHead,5,4,present,3,2,10101000,ObservedSupport,1
yes,LongNoteHead,5,4,present,3,2,11001000,LocalMismatch,1
yes,LongNoteHead,5,4,present,3,2,11001000,ObservedSupport,2
yes,LongNoteHead,5,4,present,3,2,11100000,AmbiguousEvidence,1
yes,LongNoteHead,5,4,present,3,3,11001100,ObservedSupport,3
yes,LongNoteHead,5,4,present,3,3,11110000,ObservedSupport,6
yes,LongNoteHead,5,4,present,3,4,11101100,ObservedSupport,1
yes,LongNoteHead,5,4,present,3,4,11111000,ObservedSupport,1
yes,LongNoteHead,5,4,present,3,7,11111111,ObservedSupport,4
yes,LongNoteHead,5,4,present,4,0,10000000,NoComparableContext,4
yes,LongNoteHead,5,4,present,4,1,11000000,LocalMismatch,3
yes,LongNoteHead,5,4,present,4,1,11000000,ObservedSupport,9
yes,LongNoteHead,5,4,present,4,2,10001100,LocalMismatch,1
yes,LongNoteHead,5,4,present,4,2,10101000,ObservedSupport,1
yes,LongNoteHead,5,4,present,4,2,11001000,ObservedSupport,2
yes,LongNoteHead,5,4,present,4,2,11100000,AmbiguousEvidence,1
yes,LongNoteHead,5,4,present,4,3,10111000,AmbiguousEvidence,1
yes,LongNoteHead,5,4,present,4,3,11001100,ObservedSupport,2
yes,LongNoteHead,5,4,present,4,5,11111100,AmbiguousEvidence,1
yes,LongNoteHead,5,4,present,4,7,11111111,ObservedSupport,4
yes,LongNoteHead,5,4,present,5,0,10000000,NoComparableContext,1
yes,LongNoteHead,5,4,present,5,1,11000000,ObservedSupport,2
yes,LongNoteHead,5,4,present,5,4,11111000,ObservedSupport,1
yes,LongNoteHead,5,4,present,5,7,11111111,ObservedSupport,2
yes,LongNoteHead,5,4,present,6,2,11100000,AmbiguousEvidence,3
yes,LongNoteHead,5,4,present,6,3,11101000,AmbiguousEvidence,1
yes,LongNoteHead,6,5,absent,0,0,00000000,NoComparableContext,17
yes,LongNoteHead,6,5,absent,1,0,10000000,NoComparableContext,3
yes,LongNoteHead,6,5,absent,1,1,11000000,LocalMismatch,2
yes,LongNoteHead,6,5,absent,1,1,11000000,ObservedSupport,12
yes,LongNoteHead,6,5,absent,1,2,11100000,LocalMismatch,2
yes,LongNoteHead,6,5,absent,1,3,11101000,ObservedSupport,8
yes,LongNoteHead,6,5,absent,2,0,10000000,NoComparableContext,1
yes,LongNoteHead,6,5,absent,2,1,11000000,LocalMismatch,2
yes,LongNoteHead,6,5,present,0,0,00000000,NoComparableContext,25
yes,LongNoteHead,6,5,present,1,0,10000000,NoComparableContext,1
yes,LongNoteHead,6,5,present,1,1,11000000,ObservedSupport,6
yes,LongNoteHead,6,5,present,1,7,11111111,ObservedSupport,8
yes,LongNoteHead,6,5,present,2,1,11000000,ObservedSupport,6
yes,LongNoteHead,7,6,absent,0,0,00000000,NoComparableContext,7
yes,LongNoteHead,7,6,absent,1,1,11000000,LocalMismatch,5
yes,LongNoteHead,7,6,absent,2,1,11000000,ObservedSupport,1
yes,LongNoteHead,7,6,absent,2,2,11001000,ObservedSupport,1
yes,LongNoteHead,7,6,absent,2,3,11001100,AmbiguousEvidence,3
yes,LongNoteHead,7,6,absent,2,3,11101000,AmbiguousEvidence,2
yes,TapHead,2,1,absent,0,0,00000000,NoComparableContext,6
yes,TapHead,2,1,absent,1,2,10001100,ObservedSupport,1
yes,TapHead,2,1,absent,10,1,11000000,LocalMismatch,3
yes,TapHead,2,1,absent,10,1,11000000,ObservedSupport,6
yes,TapHead,2,1,absent,10,2,11001000,AmbiguousEvidence,1
yes,TapHead,2,1,absent,10,2,11001000,LocalMismatch,2
yes,TapHead,2,1,absent,10,2,11001000,ObservedSupport,2
yes,TapHead,2,1,absent,10,2,11100000,AmbiguousEvidence,1
yes,TapHead,2,1,absent,10,2,11100000,ObservedSupport,4
yes,TapHead,2,1,absent,10,3,11001100,AmbiguousEvidence,4
yes,TapHead,2,1,absent,10,3,11001100,ObservedSupport,1
yes,TapHead,2,1,absent,10,3,11101000,AmbiguousEvidence,2
yes,TapHead,2,1,absent,10,3,11101000,ObservedSupport,2
yes,TapHead,2,1,absent,10,3,11110000,AmbiguousEvidence,4
yes,TapHead,2,1,absent,10,3,11110000,ObservedSupport,7
yes,TapHead,2,1,absent,10,4,11101100,AmbiguousEvidence,11
yes,TapHead,2,1,absent,10,4,11101100,ObservedSupport,3
yes,TapHead,2,1,absent,10,4,11111000,AmbiguousEvidence,6
yes,TapHead,2,1,absent,10,4,11111000,ObservedSupport,1
yes,TapHead,2,1,absent,10,5,11111100,AmbiguousEvidence,20
yes,TapHead,2,1,absent,10,6,11111110,AmbiguousEvidence,3
yes,TapHead,2,1,absent,10,7,11111111,AmbiguousEvidence,3
yes,TapHead,2,1,absent,10,7,11111111,ObservedSupport,10
yes,TapHead,2,1,absent,11,1,11000000,LocalMismatch,4
yes,TapHead,2,1,absent,11,2,11001000,AmbiguousEvidence,2
yes,TapHead,2,1,absent,11,2,11100000,LocalMismatch,2
yes,TapHead,2,1,absent,11,3,11001100,LocalMismatch,4
yes,TapHead,2,1,absent,11,3,11110000,AmbiguousEvidence,1
yes,TapHead,2,1,absent,11,3,11110000,ObservedSupport,1
yes,TapHead,2,1,absent,11,4,11101100,AmbiguousEvidence,1
yes,TapHead,2,1,absent,11,5,11111100,AmbiguousEvidence,1
yes,TapHead,2,1,absent,11,5,11111100,LocalMismatch,1
yes,TapHead,2,1,absent,11,7,11111111,ObservedSupport,2
yes,TapHead,2,1,absent,12,0,10000000,NoComparableContext,1
yes,TapHead,2,1,absent,12,1,11000000,LocalMismatch,15
yes,TapHead,2,1,absent,12,1,11000000,ObservedSupport,56
yes,TapHead,2,1,absent,12,2,11001000,AmbiguousEvidence,22
yes,TapHead,2,1,absent,12,2,11001000,LocalMismatch,2
yes,TapHead,2,1,absent,12,2,11001000,ObservedSupport,49
yes,TapHead,2,1,absent,12,2,11100000,AmbiguousEvidence,26
yes,TapHead,2,1,absent,12,2,11100000,LocalMismatch,6
yes,TapHead,2,1,absent,12,2,11100000,ObservedSupport,53
yes,TapHead,2,1,absent,12,3,11001100,AmbiguousEvidence,10
yes,TapHead,2,1,absent,12,3,11001100,LocalMismatch,4
yes,TapHead,2,1,absent,12,3,11001100,ObservedSupport,9
yes,TapHead,2,1,absent,12,3,11101000,AmbiguousEvidence,186
yes,TapHead,2,1,absent,12,3,11101000,LocalMismatch,5
yes,TapHead,2,1,absent,12,3,11101000,ObservedSupport,130
yes,TapHead,2,1,absent,12,3,11110000,AmbiguousEvidence,12
yes,TapHead,2,1,absent,12,3,11110000,LocalMismatch,2
yes,TapHead,2,1,absent,12,3,11110000,ObservedSupport,7
yes,TapHead,2,1,absent,12,4,11101100,AmbiguousEvidence,62
yes,TapHead,2,1,absent,12,4,11101100,LocalMismatch,3
yes,TapHead,2,1,absent,12,4,11101100,ObservedSupport,34
yes,TapHead,2,1,absent,12,4,11111000,AmbiguousEvidence,48
yes,TapHead,2,1,absent,12,4,11111000,LocalMismatch,2
yes,TapHead,2,1,absent,12,4,11111000,ObservedSupport,40
yes,TapHead,2,1,absent,12,5,11111100,AmbiguousEvidence,155
yes,TapHead,2,1,absent,12,6,11111110,AmbiguousEvidence,4
yes,TapHead,2,1,absent,12,7,11111111,AmbiguousEvidence,17
yes,TapHead,2,1,absent,12,7,11111111,ObservedSupport,28
yes,TapHead,2,1,absent,3,2,11001000,ObservedSupport,1
yes,TapHead,2,1,absent,3,2,11100000,ObservedSupport,2
yes,TapHead,2,1,absent,3,3,11001100,ObservedSupport,5
yes,TapHead,2,1,absent,3,3,11101000,AmbiguousEvidence,1
yes,TapHead,2,1,absent,3,3,11101000,ObservedSupport,21
yes,TapHead,2,1,absent,3,4,11101100,AmbiguousEvidence,16
yes,TapHead,2,1,absent,3,4,11101100,ObservedSupport,65
yes,TapHead,2,1,absent,3,4,11111000,AmbiguousEvidence,18
yes,TapHead,2,1,absent,3,4,11111000,ObservedSupport,73
yes,TapHead,2,1,absent,3,5,11111100,AmbiguousEvidence,248
yes,TapHead,2,1,absent,3,7,11111111,AmbiguousEvidence,24
yes,TapHead,2,1,absent,3,7,11111111,ObservedSupport,180
yes,TapHead,2,1,absent,5,2,11001000,LocalMismatch,1
yes,TapHead,2,1,absent,6,1,11000000,ObservedSupport,67
yes,TapHead,2,1,absent,6,2,11001000,AmbiguousEvidence,28
yes,TapHead,2,1,absent,6,2,11001000,ObservedSupport,59
yes,TapHead,2,1,absent,6,2,11100000,AmbiguousEvidence,26
yes,TapHead,2,1,absent,6,2,11100000,ObservedSupport,24
yes,TapHead,2,1,absent,6,3,11001100,AmbiguousEvidence,60
yes,TapHead,2,1,absent,6,3,11001100,ObservedSupport,99
yes,TapHead,2,1,absent,6,3,11101000,AmbiguousEvidence,117
yes,TapHead,2,1,absent,6,3,11101000,ObservedSupport,83
yes,TapHead,2,1,absent,6,3,11110000,AmbiguousEvidence,60
yes,TapHead,2,1,absent,6,3,11110000,ObservedSupport,95
yes,TapHead,2,1,absent,6,4,11101100,AmbiguousEvidence,174
yes,TapHead,2,1,absent,6,4,11101100,ObservedSupport,129
yes,TapHead,2,1,absent,6,4,11111000,AmbiguousEvidence,157
yes,TapHead,2,1,absent,6,4,11111000,ObservedSupport,133
yes,TapHead,2,1,absent,6,5,11111100,AmbiguousEvidence,923
yes,TapHead,2,1,absent,6,6,11111110,AmbiguousEvidence,12
yes,TapHead,2,1,absent,6,7,11111111,AmbiguousEvidence,112
yes,TapHead,2,1,absent,6,7,11111111,ObservedSupport,499
yes,TapHead,2,1,absent,7,1,11000000,LocalMismatch,4
yes,TapHead,2,1,absent,7,1,11000000,ObservedSupport,2
yes,TapHead,2,1,absent,7,2,11001000,ObservedSupport,4
yes,TapHead,2,1,absent,7,2,11100000,AmbiguousEvidence,3
yes,TapHead,2,1,absent,7,3,11001100,AmbiguousEvidence,9
yes,TapHead,2,1,absent,7,3,11001100,ObservedSupport,17
yes,TapHead,2,1,absent,7,3,11101000,AmbiguousEvidence,5
yes,TapHead,2,1,absent,7,3,11101000,ObservedSupport,1
yes,TapHead,2,1,absent,7,3,11110000,AmbiguousEvidence,2
yes,TapHead,2,1,absent,7,3,11110000,ObservedSupport,9
yes,TapHead,2,1,absent,7,4,11101100,AmbiguousEvidence,7
yes,TapHead,2,1,absent,7,4,11101100,ObservedSupport,6
yes,TapHead,2,1,absent,7,4,11111000,AmbiguousEvidence,4
yes,TapHead,2,1,absent,7,4,11111000,ObservedSupport,9
yes,TapHead,2,1,absent,7,5,11111100,AmbiguousEvidence,197
yes,TapHead,2,1,absent,7,7,11111111,AmbiguousEvidence,17
yes,TapHead,2,1,absent,7,7,11111111,ObservedSupport,88
yes,TapHead,2,1,absent,8,1,11000000,LocalMismatch,2
yes,TapHead,2,1,absent,8,1,11000000,ObservedSupport,35
yes,TapHead,2,1,absent,8,2,11001000,AmbiguousEvidence,13
yes,TapHead,2,1,absent,8,2,11001000,LocalMismatch,1
yes,TapHead,2,1,absent,8,2,11001000,ObservedSupport,17
yes,TapHead,2,1,absent,8,2,11100000,AmbiguousEvidence,20
yes,TapHead,2,1,absent,8,2,11100000,ObservedSupport,10
yes,TapHead,2,1,absent,8,3,11001100,AmbiguousEvidence,27
yes,TapHead,2,1,absent,8,3,11001100,LocalMismatch,1
yes,TapHead,2,1,absent,8,3,11001100,ObservedSupport,56
yes,TapHead,2,1,absent,8,3,11101000,AmbiguousEvidence,53
yes,TapHead,2,1,absent,8,3,11101000,ObservedSupport,69
yes,TapHead,2,1,absent,8,3,11110000,AmbiguousEvidence,14
yes,TapHead,2,1,absent,8,3,11110000,ObservedSupport,42
yes,TapHead,2,1,absent,8,4,11101100,AmbiguousEvidence,63
yes,TapHead,2,1,absent,8,4,11101100,ObservedSupport,71
yes,TapHead,2,1,absent,8,4,11111000,AmbiguousEvidence,58
yes,TapHead,2,1,absent,8,4,11111000,ObservedSupport,65
yes,TapHead,2,1,absent,8,5,11111100,AmbiguousEvidence,361
yes,TapHead,2,1,absent,8,7,11111111,AmbiguousEvidence,56
yes,TapHead,2,1,absent,8,7,11111111,ObservedSupport,381
yes,TapHead,2,1,absent,9,1,11000000,LocalMismatch,2
yes,TapHead,2,1,absent,9,1,11000000,ObservedSupport,18
yes,TapHead,2,1,absent,9,2,11001000,AmbiguousEvidence,15
yes,TapHead,2,1,absent,9,2,11001000,ObservedSupport,10
yes,TapHead,2,1,absent,9,2,11100000,AmbiguousEvidence,19
yes,TapHead,2,1,absent,9,2,11100000,LocalMismatch,1
yes,TapHead,2,1,absent,9,2,11100000,ObservedSupport,19
yes,TapHead,2,1,absent,9,3,11001100,AmbiguousEvidence,28
yes,TapHead,2,1,absent,9,3,11001100,ObservedSupport,24
yes,TapHead,2,1,absent,9,3,11101000,AmbiguousEvidence,29
yes,TapHead,2,1,absent,9,3,11101000,ObservedSupport,38
yes,TapHead,2,1,absent,9,3,11110000,AmbiguousEvidence,13
yes,TapHead,2,1,absent,9,3,11110000,ObservedSupport,35
yes,TapHead,2,1,absent,9,4,11101100,AmbiguousEvidence,38
yes,TapHead,2,1,absent,9,4,11101100,ObservedSupport,50
yes,TapHead,2,1,absent,9,4,11111000,AmbiguousEvidence,43
yes,TapHead,2,1,absent,9,4,11111000,LocalMismatch,1
yes,TapHead,2,1,absent,9,4,11111000,ObservedSupport,68
yes,TapHead,2,1,absent,9,5,11111100,AmbiguousEvidence,174
yes,TapHead,2,1,absent,9,6,11111110,AmbiguousEvidence,4
yes,TapHead,2,1,absent,9,7,11111111,AmbiguousEvidence,47
yes,TapHead,2,1,absent,9,7,11111111,ObservedSupport,352
yes,TapHead,2,1,present,0,0,00000000,NoComparableContext,3
yes,TapHead,2,1,present,1,0,10000000,NoComparableContext,2
yes,TapHead,2,1,present,1,1,10001000,LocalMismatch,2
yes,TapHead,2,1,present,1,2,10001100,ObservedSupport,1
yes,TapHead,2,1,present,10,0,10000000,NoComparableContext,5
yes,TapHead,2,1,present,10,1,10100000,ObservedSupport,1
yes,TapHead,2,1,present,10,1,11000000,LocalMismatch,3
yes,TapHead,2,1,present,10,1,11000000,ObservedSupport,2
yes,TapHead,2,1,present,10,2,10001100,LocalMismatch,2
yes,TapHead,2,1,present,10,2,10001100,ObservedSupport,1
yes,TapHead,2,1,present,10,2,11001000,AmbiguousEvidence,1
yes,TapHead,2,1,present,10,2,11001000,LocalMismatch,1
yes,TapHead,2,1,present,10,2,11001000,ObservedSupport,1
yes,TapHead,2,1,present,10,3,10111000,LocalMismatch,1
yes,TapHead,2,1,present,10,3,11001100,AmbiguousEvidence,2
yes,TapHead,2,1,present,10,3,11001100,LocalMismatch,2
yes,TapHead,2,1,present,10,3,11001100,ObservedSupport,1
yes,TapHead,2,1,present,10,3,11110000,LocalMismatch,1
yes,TapHead,2,1,present,10,3,11110000,ObservedSupport,1
yes,TapHead,2,1,present,10,4,11101100,AmbiguousEvidence,1
yes,TapHead,2,1,present,10,4,11111000,AmbiguousEvidence,1
yes,TapHead,2,1,present,10,4,11111000,LocalMismatch,1
yes,TapHead,2,1,present,10,4,11111000,ObservedSupport,2
yes,TapHead,2,1,present,10,5,11111100,AmbiguousEvidence,4
yes,TapHead,2,1,present,10,6,11111110,AmbiguousEvidence,3
yes,TapHead,2,1,present,10,7,11111111,ObservedSupport,2
yes,TapHead,2,1,present,11,0,10000000,NoComparableContext,11
yes,TapHead,2,1,present,11,1,10001000,LocalMismatch,1
yes,TapHead,2,1,present,11,1,11000000,LocalMismatch,18
yes,TapHead,2,1,present,11,2,10101000,LocalMismatch,1
yes,TapHead,2,1,present,11,2,10110000,LocalMismatch,2
yes,TapHead,2,1,present,11,2,11001000,AmbiguousEvidence,1
yes,TapHead,2,1,present,11,2,11001000,LocalMismatch,8
yes,TapHead,2,1,present,11,2,11100000,LocalMismatch,5
yes,TapHead,2,1,present,11,3,11001100,LocalMismatch,2
yes,TapHead,2,1,present,11,3,11101000,AmbiguousEvidence,2
yes,TapHead,2,1,present,11,3,11101000,LocalMismatch,4
yes,TapHead,2,1,present,11,3,11110000,AmbiguousEvidence,1
yes,TapHead,2,1,present,11,3,11110000,LocalMismatch,3
yes,TapHead,2,1,present,11,4,10111100,AmbiguousEvidence,1
yes,TapHead,2,1,present,11,4,10111100,LocalMismatch,1
yes,TapHead,2,1,present,11,4,11101100,LocalMismatch,2
yes,TapHead,2,1,present,11,5,11111100,LocalMismatch,1
yes,TapHead,2,1,present,12,0,10000000,NoComparableContext,76
yes,TapHead,2,1,present,12,1,10001000,LocalMismatch,18
yes,TapHead,2,1,present,12,1,10001000,ObservedSupport,10
yes,TapHead,2,1,present,12,1,10100000,LocalMismatch,17
yes,TapHead,2,1,present,12,1,10100000,ObservedSupport,7
yes,TapHead,2,1,present,12,1,11000000,LocalMismatch,184
yes,TapHead,2,1,present,12,1,11000000,ObservedSupport,149
yes,TapHead,2,1,present,12,2,10001100,LocalMismatch,5
yes,TapHead,2,1,present,12,2,10001100,ObservedSupport,6
yes,TapHead,2,1,present,12,2,10101000,AmbiguousEvidence,5
yes,TapHead,2,1,present,12,2,10101000,LocalMismatch,6
yes,TapHead,2,1,present,12,2,10101000,ObservedSupport,7
yes,TapHead,2,1,present,12,2,10110000,AmbiguousEvidence,1
yes,TapHead,2,1,present,12,2,10110000,LocalMismatch,4
yes,TapHead,2,1,present,12,2,10110000,ObservedSupport,1
yes,TapHead,2,1,present,12,2,11001000,AmbiguousEvidence,63
yes,TapHead,2,1,present,12,2,11001000,LocalMismatch,61
yes,TapHead,2,1,present,12,2,11001000,ObservedSupport,39
yes,TapHead,2,1,present,12,2,11100000,AmbiguousEvidence,65
yes,TapHead,2,1,present,12,2,11100000,LocalMismatch,52
yes,TapHead,2,1,present,12,2,11100000,ObservedSupport,90
yes,TapHead,2,1,present,12,3,10101100,AmbiguousEvidence,4
yes,TapHead,2,1,present,12,3,10101100,LocalMismatch,4
yes,TapHead,2,1,present,12,3,10101100,ObservedSupport,1
yes,TapHead,2,1,present,12,3,10111000,AmbiguousEvidence,6
yes,TapHead,2,1,present,12,3,10111000,LocalMismatch,2
yes,TapHead,2,1,present,12,3,10111000,ObservedSupport,2
yes,TapHead,2,1,present,12,3,11001100,AmbiguousEvidence,30
yes,TapHead,2,1,present,12,3,11001100,LocalMismatch,23
yes,TapHead,2,1,present,12,3,11001100,ObservedSupport,45
yes,TapHead,2,1,present,12,3,11101000,AmbiguousEvidence,129
yes,TapHead,2,1,present,12,3,11101000,LocalMismatch,46
yes,TapHead,2,1,present,12,3,11101000,ObservedSupport,71
yes,TapHead,2,1,present,12,3,11110000,AmbiguousEvidence,24
yes,TapHead,2,1,present,12,3,11110000,LocalMismatch,18
yes,TapHead,2,1,present,12,3,11110000,ObservedSupport,31
yes,TapHead,2,1,present,12,4,10111100,AmbiguousEvidence,5
yes,TapHead,2,1,present,12,4,10111100,LocalMismatch,3
yes,TapHead,2,1,present,12,4,11101100,AmbiguousEvidence,60
yes,TapHead,2,1,present,12,4,11101100,LocalMismatch,14
yes,TapHead,2,1,present,12,4,11101100,ObservedSupport,67
yes,TapHead,2,1,present,12,4,11111000,AmbiguousEvidence,53
yes,TapHead,2,1,present,12,4,11111000,LocalMismatch,21
yes,TapHead,2,1,present,12,4,11111000,ObservedSupport,40
yes,TapHead,2,1,present,12,5,10111110,AmbiguousEvidence,1
yes,TapHead,2,1,present,12,5,10111110,ObservedSupport,2
yes,TapHead,2,1,present,12,5,11111100,AmbiguousEvidence,56
yes,TapHead,2,1,present,12,5,11111100,LocalMismatch,6
yes,TapHead,2,1,present,12,6,11111110,AmbiguousEvidence,21
